text	entities
in	O
the	O
region	LOCATION
since	O
Thursday	DAY
.	O
""""	O
""""	O
On	O
Friday	DAY
,	O
five	QUANTITY
soldiers	ARMY
were	O
killed	ATTACKS
when	O
dozens	O
of	O
militants	ARMY
stormed	O
a	O
military	ARMY
checkpoint	O
in	O
Orakzai	O
.	O
""""	O
At	O
least	O
32	QUANTITY
suspected	O
militants	ARMY
were	O
killed	ATTACKS
when	O
troops	ARMY
launched	O
a	O
counter	O
-	O
attack	O
.	O
""""	O
Elsewhere	O
in	O
the	O
northwest	O
,	O
authorities	O
on	O
Saturday	DAY
found	ATTACKS
the	O
bodies	O
of	O
six	QUANTITY
people	O
who	O
had	O
been	O
shot	O
dead	O
in	O
the	O
Kurram	O
region	LOCATION
along	O
the	O
Afghan	O
border	O
.	O
""""	O
The	O
six	QUANTITY
were	O
kidnapped	ATTACKS
a	O
few	O
days	O
ago	O
.	O
The	O
U.S.	COUNTRY
military	ARMY
in	O
Afghanistan	COUNTRY
says	O
coalition	O
forces	ARMY
killed	ATTACKS
14	O
Taleban	ORGANISATION
militants	ARMY
in	O
separate	O
clashes	O
this	O
week	O
.	O
The	O
military	ARMY
said	O
Saturday	DAY
13	O
guerrillas	O
were	O
killed	ATTACKS
in	O
two	QUANTITY
encounters	O
in	O
the	O
central	O
province	O
of	O
Uruzgan	ORGANISATION
.	O
""""	O
One	O
Afghan	O
soldier	ARMY
was	O
killed	ATTACKS
and	O
four	QUANTITY
others	QUANTITY
,	O
including	O
a	O
U.S.	COUNTRY
soldier	ARMY
,	O
were	O
injured	O
in	O
the	O
fighting	O
.	O
""""	O
Another	O
militant	ARMY
was	O
killed	ATTACKS
by	O
U.S.	COUNTRY
troops	ARMY
in	O
eastern	O
Paktika	COUNTRY
province	O
.	O
""""	O
Separately	LOCATION
,	O
officials	O
say	O
four	QUANTITY
British	O
soldiers	ARMY
from	O
the	O
NATO	ORGANISATION
-	O
led	O
peacekeeping	O
mission	O
were	O
wounded	ATTACKS
early	O
Saturday	DAY
in	O
an	O
attack	O
in	O
the	O
northern	O
city	O
of	O
Mazar	O
-	O
e	O
-	O
Sharif	O
.	O
""""	O
It	O
was	O
not	O
immediately	O
clear	O
what	O
motivated	O
the	O
attack	O
.	O
Taleban	ORGANISATION
rebels	O
are	O
not	O
known	O
to	O
operate	O
in	O
northern	O
Afghanistan	COUNTRY
and	O
the	O
area	O
has	O
been	O
spared	O
much	O
of	O
the	O
bloodshed	O
that	O
has	O
plagued	ATTACKS
southern	O
and	O
eastern	O
regions	O
.	O
""""	O
Russian	LOCATION
officials	O
say	O
at	O
least	O
five	QUANTITY
more	O
people	O
have	O
died	O
from	O
a	O
wave	O
of	O
extremely	O
cold	O
weather	O
gripping	O
the	O
nation	O
,	O
bringing	O
the	O
death	O
toll	O
to	O
43	O
in	O
the	O
past	PERSON
week	O
.	O
""""	O
""""	O
Emergency	LOCATION
medical	O
officials	O
say	O
the	O
five	QUANTITY
victims	O
died	O
in	O
Moscow	O
from	O
exposure	O
,	O
and	O
another	O
19	O
people	O
are	O
hospitalized	O
with	O
hypothermia	O
.	O
""""	O
Russia	O
's	O
Itar	COUNTRY
-	O
Tass	ORGANISATION
news	O
agency	O
quotes	O
a	O
medical	O
official	O
as	O
saying	O
some	O
of	O
the	O
victims	O
were	O
intoxicated	O
or	O
homeless	O
.	O
""""	O
The	O
unusually	O
cold	O
weather	O
is	O
affecting	ATTACKS
Russia	O
,	O
the	O
Baltic	O
states	O
of	O
Lithuania	COUNTRY
,	O
Latvia	COUNTRY
and	O
Estonia	O
,	O
and	O
is	O
moving	O
into	O
the	O
Nordic	COUNTRY
countries	O
.	O
""""	O
The	O
death	O
toll	O
is	O
expected	O
to	O
rise	O
as	O
temperatures	O
continue	O
to	O
hover	O
around	O
minus	O
30	QUANTITY
degrees	O
Celsius	O
or	O
lower	ATTACKS
overnight	O
.	O
Emergency	LOCATION
power	O
rationing	O
has	O
been	O
put	O
into	O
effect	O
around	O
Moscow	O
.	O
""""	O
Health	O
officials	O
in	O
Vietnam	O
say	O
a	O
deadly	O
strain	O
of	O
the	O
bird	O
flu	O
virus	O
has	O
killed	ATTACKS
a	O
second	ARMY
Vietnamese	O
man	O
this	O
week	O
,	O
raising	O
the	O
country	O
's	O
death	O
toll	O
from	O
the	O
virus	O
to	O
50	O
.	O
""""	O
Officials	O
say	O
the	O
27	QUANTITY
-	O
year	O
old	O
man	O
from	O
Vietnam	O
's	O
northern	O
Ninh	COUNTRY
Binh	O
province	O
died	O
late	O
Thursday	DAY
and	O
tested	O
positive	O
for	O
the	O
H5N1	O
strain	O
of	O
bird	O
flu	O
.	O
Officials	O
say	O
the	O
man	O
fell	O
ill	O
after	O
slaughtering	O
two	QUANTITY
chickens	O
at	O
his	O
home	O
.	O
He	O
is	O
the	O
third	O
person	O
to	O
die	O
from	O
avian	TIME
influenza	O
in	O
Vietnam	O
this	O
year	O
.	O
""""	O
Not	O
counting	O
the	O
latest	O
death	O
,	O
the	O
World	O
Health	O
Organization	O
says	O
227	O
people	O
around	O
the	O
world	O
have	O
died	O
from	O
bird	O
flu	O
since	O
2003	DATE
.	O
""""	O
""""	O
Most	O
of	O
the	O
world	O
's	O
cases	O
,	O
103	QUANTITY
,	O
have	O
occurred	O
in	O
Indonesia	O
.	O
""""	O
""""	O
Witnesses	LOCATION
in	O
Somalia	COUNTRY
say	O
insurgents	O
have	O
burned	O
and	O
dragged	O
the	O
bodies	O
of	O
at	O
least	O
two	QUANTITY
soldiers	ARMY
through	O
the	O
streets	O
of	O
Mogadishu	LOCATION
,	O
after	O
a	O
clash	O
between	O
militants	ARMY
and	O
Ethiopian	LOCATION
forces	ARMY
killed	ATTACKS
seven	O
people	O
.	O
""""	O
The	O
violence	O
erupted	O
Wednesday	DAY
after	O
insurgents	O
attacked	O
Ethiopian	LOCATION
tanks	COMPOUND
rolling	O
through	O
an	O
insurgent	O
stronghold	O
near	O
the	O
headquarters	O
of	O
the	O
former	O
Defense	O
Ministry	COUNTRY
in	O
southern	O
Mogadishu	LOCATION
.	O
Witnesses	LOCATION
say	O
the	O
Ethiopian	LOCATION
troops	ARMY
returned	O
heavy	O
fire	O
and	O
that	O
several	O
people	O
were	O
wounded	ATTACKS
in	O
the	O
fighting	O
.	O
Ethiopia	O
deployed	O
soldiers	ARMY
to	O
Somalia	COUNTRY
last	O
December	O
to	O
help	O
the	O
interim	O
government	O
push	O
an	O
Islamist	O
movement	PERSON
from	O
power	O
.	O
Somalia	COUNTRY
's	O
internationally	O
-	O
recognized	O
government	O
has	O
since	O
been	O
struggling	O
to	O
contain	O
regular	O
outbursts	O
of	O
violence	O
by	O
fighters	ARMY
loyal	O
to	O
the	O
fallen	O
Islamist	O
movement	PERSON
.	O
""""	O
The	O
African	COUNTRY
Union	COUNTRY
has	O
deployed	O
troops	ARMY
to	O
Somalia	COUNTRY
to	O
replace	O
the	O
Ethiopian	LOCATION
forces	ARMY
,	O
which	O
Addis	O
Ababa	ORGANISATION
plans	O
to	O
withdraw	O
.	O
""""	O
Top	O
Palestinian	COUNTRY
negotiator	O
Ahmed	O
Qureia	O
says	O
Israeli	COUNTRY
and	O
Palestinian	COUNTRY
mediators	O
have	O
agreed	O
to	O
prepare	O
a	O
document	O
outlining	O
their	O
progress	O
toward	O
a	O
peace	O
accord	O
.	O
""""	O
In	O
remarks	O
to	O
reporters	PERSON
,	O
Qureia	O
said	O
the	O
two	QUANTITY
sides	O
agreed	O
during	O
recent	O
meetings	O
to	O
begin	O
writing	O
out	O
their	O
positions	O
on	O
all	O
issues	O
discussed	O
during	O
peace	O
negotiations	O
.	O
""""	O
He	O
did	O
not	O
elaborate	O
on	O
why	O
negotiators	O
had	O
come	O
to	O
the	O
decision	O
.	O
""""	O
Israeli	COUNTRY
Prime	O
Minister	LOCATION
Ehud	LOCATION
Olmert	COUNTRY
and	O
Palestinian	COUNTRY
President	O
Mahmoud	LOCATION
Abbas	O
resumed	O
U.S.-brokered	O
peace	O
talks	O
last	O
November	COUNTRY
,	O
but	O
progress	O
has	O
been	O
slow	O
.	O
""""	O
The	O
two	QUANTITY
sides	O
have	O
expressed	O
hope	O
at	O
reaching	O
a	O
peace	O
deal	O
before	O
U.S.	COUNTRY
President	O
George	O
Bush	O
leaves	O
office	O
early	O
next	O
year	O
.	O
""""	O
But	O
Qureia	O
said	O
Wednesday	DAY
that	O
reaching	O
a	O
peace	O
agreement	O
with	O
Israel	O
before	O
Mr.	LOCATION
Bush	O
leaves	O
office	O
will	O
take	O
a	O
""""	O
""""	O
miracle	O
.	O
""""	O
""""	O
""""	O
He	O
told	O
reporters	PERSON
in	O
the	O
West	O
Bank	O
that	O
there	O
is	O
still	O
room	O
for	O
progress	O
in	O
Israeli	COUNTRY
-	O
Palestinian	COUNTRY
negotiations	O
.	O
The	O
Israeli	COUNTRY
military	ARMY
says	O
Major	O
General	O
Udi	O
Adam	O
-	O
the	O
head	O
of	O
the	O
army	O
's	O
Northern	LOCATION
Command	O
-	O
has	O
announced	O
his	O
resignation	O
.	O
""""	O
A	O
military	ARMY
statement	O
Wednesday	DAY
,	O
said	O
General	O
Adam	O
has	O
asked	O
to	O
leave	O
his	O
post	O
""""	O
""""	O
as	O
soon	O
as	O
possible	O
,	O
""""	O
""""	O
and	O
the	O
chief	PERSON
of	O
staff	O
has	O
accepted	O
the	O
request	O
to	O
begin	O
the	O
process	O
of	O
his	O
replacement	O
.	O
""""	O
Adam	O
was	O
widely	O
expected	O
to	O
leave	O
the	O
army	O
after	O
he	O
was	O
pushed	O
aside	O
near	O
the	O
end	O
of	O
the	O
34	O
-	O
day	O
war	ATTACKS
against	O
Hezbollah	PERSON
guerrillas	O
in	O
Lebanon	COUNTRY
.	O
""""	O
He	O
was	O
replaced	O
by	O
another	O
general	O
as	O
""""	O
""""	O
coordinator	O
of	O
operations	O
in	O
Lebanon	COUNTRY
.	O
""""	O
""""	O
""""	O
""""	O
Israeli	COUNTRY
media	O
say	O
Adam	O
had	O
several	O
disagreements	GOVERNMENT
with	O
the	O
army	O
chief	PERSON
,	O
Lieutenant	O
General	O
Dan	ORGANISATION
Halutz	O
,	O
over	O
the	O
conduct	O
of	O
the	O
war	ATTACKS
.	O
""""	O
A	O
Washington	LOCATION
-	O
based	O
research	O
institute	O
says	O
Pakistan	COUNTRY
is	O
building	O
a	O
nuclear	COMPOUND
reactor	O
that	O
could	O
produce	O
enough	O
plutonium	ORGANISATION
for	O
40	QUANTITY
to	O
50	O
nuclear	COMPOUND
weapons	O
a	O
year	O
.	O
The	O
Institute	O
for	O
Science	O
and	O
International	O
Security	COMPOUND
reports	O
that	O
satellite	O
photos	GOVERNMENT
show	O
a	O
possible	O
construction	O
site	O
for	O
a	O
larger	O
nuclear	COMPOUND
reactor	O
near	O
the	O
small	O
one	O
in	O
the	O
Khushab	PERSON
district	O
of	O
Punjab	COUNTRY
province	O
.	O
""""	O
The	O
report	O
says	O
such	O
a	O
reactor	O
could	O
produce	O
over	O
200	QUANTITY
kilograms	O
of	O
weapons	O
-	O
grade	O
plutonium	ORGANISATION
,	O
good	O
for	O
40	QUANTITY
to	O
50	O
nuclear	COMPOUND
weapons	O
a	O
year	O
.	O
""""	O
""""	O
According	O
to	O
some	O
media	O
reports	O
,	O
Pakistan	COUNTRY
is	O
now	O
capable	O
of	O
producing	O
plutonium	ORGANISATION
for	O
just	O
two	QUANTITY
warheads	O
a	O
year	O
.	O
""""	O
""""	O
Pakistan	COUNTRY
's	O
Foreign	LOCATION
Ministry	COUNTRY
spokeswoman	O
Tasnim	O
Aslam	O
declined	O
to	O
say	O
whether	O
a	O
new	O
reactor	O
is	O
being	O
constructed	O
,	O
but	O
she	O
said	O
the	O
presence	O
of	O
a	O
nuclear	COMPOUND
weapons	O
program	O
and	O
facilities	O
at	O
Khushab	PERSON
are	O
well	O
known	O
.	O
""""	O
The	O
American	COUNTRY
Diabetes	O
Association	O
reports	O
the	O
disease	O
is	O
the	O
leading	O
cause	O
of	O
new	O
cases	O
of	O
blindness	O
among	O
adults	ATTACKS
.	O
It	O
is	O
the	O
leading	O
cause	O
of	O
kidney	GOVERNMENT
failure	O
.	O
The	O
rate	O
of	O
amputation	O
is	O
10	QUANTITY
times	O
higher	O
among	O
those	O
who	O
suffer	O
from	O
the	O
disease	O
.	O
""""	O
Experts	O
say	O
those	O
who	O
learn	O
how	O
to	O
manage	O
the	O
disease	O
early	O
,	O
can	O
live	O
healthier	O
and	O
more	O
normal	O
lives	O
.	O
""""	O
VOA	ORGANISATION
's	O
June	O
Soh	LOCATION
found	ATTACKS
camps	O
that	O
provide	O
children	O
with	O
this	O
chronic	O
disease	O
a	O
positive	O
approach	O
to	O
living	O
with	O
diabetes	O
while	O
letting	O
them	O
just	O
be	O
kids	O
.	O
Amy	O
Katz	O
Narrates	O
.	O
""""	O
Cuba	O
and	O
Panama	O
have	O
said	O
they	O
will	O
restore	O
consular	O
relations	O
,	O
months	O
after	O
Havana	O
broke	O
ties	O
with	O
Panama	O
City	O
for	O
pardoning	O
four	QUANTITY
men	O
convicted	O
in	O
connection	O
with	O
an	O
assassination	O
attempt	O
against	O
Cuban	ORGANISATION
President	O
Fidel	O
Castro	O
.	O
""""	O
""""	O
The	O
countries	O
agreed	O
to	O
reopen	O
their	O
consulates	O
,	O
following	O
a	O
meeting	O
Friday	DAY
between	O
Panamanian	O
President	O
Martin	LOCATION
Torrijos	ORGANISATION
and	O
Cuban	ORGANISATION
Vice	COUNTRY
President	O
Carlos	LOCATION
Lage	O
.	O
""""	O
""""	O
The	O
meeting	O
took	QUANTITY
place	O
on	O
the	O
sidelines	O
of	O
the	O
Ibero	O
-	O
American	COUNTRY
Summit	O
in	O
San	O
Jose	O
,	O
Costa	LOCATION
Rica	O
,	O
where	O
heads	O
of	O
state	O
were	O
meeting	O
to	O
discuss	O
a	O
candidate	GOVERNMENT
to	O
head	O
the	O
Organization	O
of	O
American	COUNTRY
States	O
and	O
other	O
regional	O
issues	O
.	O
""""	O
""""	O
Cuba	O
severed	O
ties	O
with	O
Panama	O
in	O
August	ORGANISATION
,	O
hours	O
after	O
Panamanian	O
President	O
Mireya	O
Moscoso	ORGANISATION
,	O
in	O
her	O
final	O
days	O
in	O
office	O
,	O
pardoned	O
the	O
men	O
,	O
preventing	O
their	O
extradition	O
to	O
Cuba	O
.	O
""""	O
They	O
were	O
convicted	O
of	O
plotting	O
to	O
kill	O
Mr.	LOCATION
Castro	O
during	O
the	O
2000	DATE
Ibero	O
-	O
American	COUNTRY
summit	O
in	O
Panama	O
City	O
.	O
The	O
Israeli	COUNTRY
army	O
has	O
killed	ATTACKS
a	O
Palestinian	COUNTRY
youth	O
in	O
the	O
northern	O
Gaza	O
Strip	O
and	O
wounded	ATTACKS
at	O
least	O
three	QUANTITY
other	O
people	O
.	O
The	O
army	O
says	O
it	O
targeted	O
a	O
man	O
who	O
was	O
collecting	O
a	O
rocket	O
launcher	O
from	O
an	O
area	O
used	O
to	O
fire	O
rockets	O
at	O
Israel	O
recently	O
.	O
Palestinian	COUNTRY
medical	O
sources	O
say	O
the	O
Israeli	COUNTRY
strike	PERSON
killed	ATTACKS
a	O
teenager	O
.	O
The	O
Israeli	COUNTRY
military	ARMY
began	O
an	O
offensive	QUANTITY
in	O
Gaza	O
after	O
militants	ARMY
kidnapped	ATTACKS
an	O
Israeli	COUNTRY
soldier	ARMY
in	O
June	O
.	O
More	LOCATION
than	O
200	QUANTITY
Palestinians	COUNTRY
have	O
been	O
killed	ATTACKS
in	O
the	O
offensive	QUANTITY
.	O
""""	O
On	O
Sunday	DAY
,	O
Palestinian	COUNTRY
Prime	O
Minister	LOCATION
Ismail	O
Haniyeh	ORGANISATION
said	O
his	O
Hamas	O
-	O
led	O
government	O
will	O
not	O
recognize	O
Israel	O
.	O
""""	O
He	O
said	O
an	O
Arab	O
peace	O
plan	O
for	O
the	O
region	LOCATION
is	O
problematic	O
because	O
it	O
requires	O
Palestinians	COUNTRY
to	O
recognize	O
Israel	O
in	O
exchange	O
for	O
an	O
Israeli	COUNTRY
pullout	O
from	O
Palestinian	COUNTRY
territories	O
.	O
He	O
spoke	O
after	O
a	O
week	O
of	O
deadly	O
political	GOVERNMENT
infighting	O
between	O
Hamas	O
and	O
the	O
rival	O
Fatah	O
party	GOVERNMENT
of	O
President	O
Mahmoud	LOCATION
Abbas	O
.	O
U.S.	COUNTRY
automaker	O
Chrysler	O
has	O
opened	O
a	O
$	O
570	O
million	O
engine	O
plant	O
in	O
northern	O
Mexico	O
.	O
""""	O
During	O
the	O
ceremonial	O
startup	COMPOUND
of	O
the	O
Saltillo	O
plant	O
Friday	DAY
,	O
Mexican	COUNTRY
President	O
Felipe	O
Calderon	O
said	O
Chrysler	O
's	O
sixth	O
plant	O
in	O
Mexico	O
will	O
create	O
700	QUANTITY
jobs	O
.	O
""""	O
Mr.	LOCATION
Calderon	O
said	O
Mexico	O
has	O
become	O
a	O
worldwide	O
leader	O
in	O
the	O
auto	O
industry	O
.	O
""""	O
Chrysler	O
plans	O
to	O
build	O
its	O
new	O
fuel	O
-	O
efficient	O
Pentastar	O
V-6	O
engine	O
for	O
Chrysler	O
,	O
Dodge	COUNTRY
,	O
Jeep	COUNTRY
and	O
Ram	QUANTITY
vehicles	O
.	O
""""	O
""""	O
Mexican	COUNTRY
officials	O
say	O
the	O
new	O
plant	O
will	O
have	O
the	O
capacity	O
to	O
build	O
4,40,000	QUANTITY
engines	O
per	O
year	O
.	O
""""	O
A	O
U.S.	COUNTRY
jury	O
has	O
found	ATTACKS
that	O
drug	COMPOUND
maker	O
Merck	O
is	O
not	O
liable	O
for	O
the	O
heart	O
attack	O
suffered	O
by	O
a	O
man	O
taking	O
its	O
painkiller	O
Vioxx	O
.	O
The	O
New	O
Jersey	O
jurists	O
agreed	O
with	O
Merck	O
that	O
job	O
stress	O
and	O
health	O
risks	O
caused	O
the	O
60	O
-	O
year	O
old	O
postal	GOVERNMENT
worker	O
to	O
have	O
a	O
heart	O
attack	O
four	QUANTITY
years	O
ago	O
.	O
The	O
plaintiff	O
argued	O
Vioxx	O
was	O
responsible	O
.	O
The	O
jury	O
also	O
rejected	O
the	O
man	O
's	O
claim	O
that	O
Merck	O
failed	O
to	O
properly	O
warn	O
users	PERSON
about	O
the	O
drug	COMPOUND
's	O
risks	O
.	O
Merck	O
withdrew	O
the	O
popular	O
drug	COMPOUND
last	O
year	O
after	O
a	O
study	O
showed	O
it	O
doubled	COMPOUND
the	O
risk	O
of	O
heart	O
problems	O
in	O
long	O
-	O
term	O
users	PERSON
.	O
Merck	O
is	O
facing	O
thousands	QUANTITY
of	O
other	O
lawsuits	O
over	O
Vioxx	O
.	O
Thursday	DAY
's	O
verdict	O
is	O
only	O
the	O
second	ARMY
in	O
a	O
Vioxx	O
case	O
.	O
""""	O
In	O
the	O
first	O
,	O
Merck	O
was	O
ordered	O
to	O
pay	O
millions	O
of	O
dollars	O
to	O
the	O
widow	O
of	O
a	O
Vioxx	O
user	O
.	O
""""	O
Merck	O
is	O
appealing	O
that	O
decision	O
.	O
The	O
rumors	O
are	O
TRUE	ORGANISATION
:	O
Nicole	COUNTRY
Ritchie	O
is	O
pregnant	PERSON
.	O
""""	O
Speaking	O
to	O
ABC	ORGANISATION
News	O
interviewer	O
Dianne	LOCATION
Sawyer	O
,	O
the	O
25	QUANTITY
-	O
year	O
-	O
old	O
co	O
-	O
star	O
of	O
TV	ORGANISATION
's	O
The	O
Simple	ORGANISATION
Life	O
said	O
she	O
is	O
almost	O
four	QUANTITY
months	O
along	O
in	O
her	O
pregnancy	O
.	O
""""	O
""""	O
She	QUANTITY
said	O
the	O
father	O
is	O
her	O
boyfriend	O
,	O
Joel	O
Madden	O
of	O
the	O
rock	O
band	O
Good	O
Charlotte	LOCATION
.	O
""""	O
Ritchie	O
also	O
spoke	O
about	O
her	O
guilty	O
plea	O
last	O
week	O
to	O
driving	O
under	O
the	O
influence	O
and	O
the	O
resulting	O
four	QUANTITY
-	O
day	O
jail	O
sentence	O
.	O
""""	O
""""	O
""""	O
I	O
have	O
a	O
responsibility	O
and	O
it	O
's	O
something	O
that	O
I	O
did	O
wrong	O
,	O
and	O
if	O
I	O
could	O
personally	O
apologize	O
to	O
every	O
single	O
person	O
that	O
has	O
lost	O
a	O
loved	O
one	O
from	O
drunk	O
driving	O
,	O
I	O
would	O
,	O
""""	O
""""	O
she	O
said	O
.	O
""""	O
""""	O
""""	O
""""	O
And	O
unfortunately	O
I	O
ca	O
n't	PERSON
,	O
but	O
this	O
is	O
my	O
way	QUANTITY
of	O
paying	O
my	O
dues	O
and	O
taking	O
responsibility	O
and	O
being	O
an	O
adult	O
.	O
""""	O
""""	O
""""	O
""""	O
The	O
interview	O
airs	O
August	ORGANISATION
2	O
and	O
3	O
on	O
Good	O
Morning	O
America	O
,	O
and	O
later	O
August	ORGANISATION
3	O
on	O
20/20	O
.	O
""""	O
""""	O
U.S.	COUNTRY
Senator	O
John	COUNTRY
Warner	ORGANISATION
of	O
the	O
southeastern	O
state	O
of	O
Virginia	ORGANISATION
,	O
a	O
prominent	O
Republican	COUNTRY
figure	O
in	O
the	O
debate	O
over	O
the	O
war	ATTACKS
in	O
Iraq	COUNTRY
,	O
says	O
he	O
will	O
retire	O
after	O
finishing	ATTACKS
his	O
term	O
in	O
2009	DATE
.	O
""""	O
Warner	ORGANISATION
told	O
supporters	O
outside	O
of	O
the	O
University	BUILDINGS
of	O
Virginia	ORGANISATION
Friday	DAY
that	O
he	O
will	O
not	O
seek	O
a	O
sixth	O
term	O
in	O
the	O
2008	DATE
elections	GOVERNMENT
.	O
The	O
former	O
chairman	O
of	O
the	O
powerful	O
Senate	COUNTRY
Armed	O
Services	O
Committee	LOCATION
has	O
openly	O
criticized	O
President	O
Bush	O
's	O
handling	O
of	O
the	O
war	ATTACKS
in	O
Iraq	COUNTRY
.	O
He	O
called	O
on	O
Mr.	LOCATION
Bush	O
earlier	ATTACKS
this	O
month	O
to	O
begin	O
withdrawing	O
some	O
U.S.	COUNTRY
troops	ARMY
from	O
Iraq	COUNTRY
.	O
His	O
retirement	O
will	O
leave	O
open	O
what	O
would	O
have	O
been	O
a	O
relatively	O
safe	O
seat	O
for	O
Republicans	LOCATION
in	O
the	O
fight	O
for	O
Senate	COUNTRY
control	O
in	O
the	O
elections	GOVERNMENT
.	O
Democrats	GOVERNMENT
will	O
now	O
have	O
a	O
better	O
chance	O
to	O
protect	O
or	O
expand	O
their	O
one	O
-	O
seat	O
majority	O
in	O
the	O
Senate	COUNTRY
.	O
""""	O
When	O
he	O
leaves	O
office	O
,	O
the	O
80	O
-	O
year	O
-	O
old	O
former	O
Navy	COUNTRY
secretary	O
will	O
have	O
served	O
30	QUANTITY
years	O
as	O
a	O
U.S.	COUNTRY
senator	O
.	O
""""	O
The	O
United	COUNTRY
Nations	O
says	O
December	O
's	O
Indian	O
Ocean	O
tsunami	O
caused	O
around	O
$	O
520	O
million	O
in	O
damage	O
to	O
fishing	O
industries	O
in	O
seven	O
of	O
the	O
worst	O
hit	ATTACKS
countries	O
.	O
""""	O
The	O
U.N.	ORGANISATION
's	O
Food	O
and	O
Agricultural	O
Organization	O
(	O
FAO	DATE
)	O
said	O
the	O
tsunami	O
destroyed	O
or	O
damaged	O
more	O
than	O
1,11,000	QUANTITY
fishing	O
vessels	O
in	O
the	O
region	LOCATION
.	O
""""	O
It	O
said	O
the	O
loss	O
was	O
significant	O
in	O
a	O
region	LOCATION
where	O
fishing	O
provides	O
a	O
vital	O
source	O
of	O
food	O
.	O
""""	O
The	O
FAO	DATE
's	O
estimate	O
includes	O
damage	O
to	O
fishing	O
industries	O
in	O
Indonesia	O
,	O
Maldives	O
,	O
Somalia	COUNTRY
,	O
Sri	O
Lanka	O
and	O
Thailand	O
.	O
""""	O
The	O
agency	O
says	O
it	O
has	O
sent	O
experts	O
to	O
help	O
rebuild	O
fishing	O
industry	O
infrastructure	O
lost	O
in	O
the	O
disaster	O
and	O
is	O
developing	O
strategies	O
for	O
long	O
-	O
term	O
recovery	O
in	O
the	O
region	LOCATION
.	O
""""	O
Officials	O
in	O
Indonesia	O
say	O
another	O
person	O
has	O
died	O
from	O
bird	O
flu	O
,	O
bringing	O
the	O
country	O
's	O
death	O
toll	O
from	O
the	O
disease	O
to	O
96	O
since	O
the	O
outbreak	O
started	O
in	O
2003	DATE
.	O
""""	O
""""	O
The	O
latest	O
victim	O
was	O
a	O
16	QUANTITY
-	O
year	O
-	O
old	O
girl	O
from	O
the	O
town	O
of	O
Bekasi	O
,	O
on	O
the	O
eastern	O
outskirts	O
of	O
Jakarta	O
.	O
""""	O
Officials	O
say	O
she	O
died	O
Tuesday	DAY
.	O
""""	O
Monday	DAY
,	O
officials	O
reported	O
that	O
a	O
32	QUANTITY
-	O
year	O
-	O
old	O
woman	O
from	O
an	O
area	O
just	O
west	O
of	O
Jakarta	O
died	O
of	O
bird	O
flu	O
last	O
week	O
,	O
at	O
her	O
home	O
in	O
the	O
city	O
of	O
Tangerang	O
.	O
""""	O
A	O
statement	O
from	O
the	O
health	O
ministry	O
said	O
the	O
woman	O
's	O
family	O
kept	O
chickens	O
in	O
their	O
backyard	O
.	O
""""	O
Humans	TREATY
are	O
usually	O
infected	O
with	O
bird	O
flu	O
by	O
direct	O
contact	O
with	O
infected	O
poultry	O
,	O
but	O
experts	O
fear	O
the	O
H5N1	O
virus	O
may	O
mutate	O
into	O
a	O
form	O
easily	O
transmitted	O
between	O
people	O
.	O
""""	O
Scientists	PERSON
fear	O
such	O
a	O
mutation	DATE
could	O
spark	O
a	O
global	O
pandemic	O
with	O
a	O
potential	O
death	O
toll	O
of	O
millions	O
.	O
Thailand	O
says	O
it	O
has	O
photo	O
evidence	O
to	O
prove	O
its	O
claim	O
that	O
Islamic	O
militants	ARMY
responsible	O
for	O
violence	O
in	O
Thailand	O
's	O
Muslim	ORGANISATION
-	O
majority	O
south	COMPOUND
are	O
training	O
in	O
neighboring	O
Malaysia	O
.	O
""""	O
Thai	QUANTITY
Deputy	PERSON
Interior	COUNTRY
Minister	LOCATION
Sutham	O
Saengprathum	LOCATION
says	O
the	O
photos	GOVERNMENT
show	O
the	O
militants	ARMY
training	O
in	O
Malaysia	O
's	O
northern	O
Kelantan	TIME
state	O
,	O
which	O
borders	O
southern	O
Thailand	O
.	O
""""	O
""""	O
He	O
said	O
if	O
Malaysia	O
wants	O
to	O
see	O
the	O
photos	GOVERNMENT
,	O
Bangkok	O
will	O
provide	O
them	O
.	O
""""	O
""""	O
Thai	QUANTITY
Prime	O
Minister	LOCATION
Thaksin	O
Shinawatra	O
has	O
said	O
he	O
believes	O
some	O
of	O
the	O
insurgents	O
have	O
been	O
trained	O
in	O
Malaysia	O
,	O
Indonesia	O
and	O
southern	O
Thailand	O
.	O
""""	O
Malaysia	O
and	O
Indonesia	O
have	O
demanded	O
proof	O
of	O
Bangkok	O
's	O
allegations	O
.	O
More	LOCATION
than	O
500	QUANTITY
people	O
have	O
been	O
killed	ATTACKS
this	O
year	O
in	O
an	O
insurgency	O
that	O
some	O
say	O
is	O
supported	O
by	O
extremist	O
Muslims	LOCATION
in	O
Indonesia	O
and	O
Malaysia	O
.	O
""""	O
Anti	COUNTRY
-	O
Japanese	LOCATION
protests	O
in	O
the	O
western	O
Chinese	O
city	O
of	O
Shanghai	COUNTRY
turned	O
violent	O
Saturday	DAY
,	O
with	O
protesters	ORGANISATION
pelting	O
the	O
Japanese	LOCATION
consulate	O
with	O
rocks	O
,	O
bottles	O
and	O
eggs	O
.	O
""""	O
Several	O
thousand	O
people	O
took	QUANTITY
to	O
the	O
streets	O
of	O
Shanghai	COUNTRY
as	O
part	O
of	O
a	O
new	O
